client_id,Apple,Microsoft,TotalEnergies,LVMH,Airbus,BNP_Paribas,Tesla,Amazon,ETF_SP500,ETF_CAC40,ETF_Monde,ETF_Technologie,ETF_Energie_Verte,ETF_Obligations,ETF_Immobilier
CLT_28221,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
CLT_28222,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0
CLT_28223,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0
CLT_28224,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
CLT_28225,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CLT_28226,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1
CLT_28227,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
CLT_28228,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0
CLT_28229,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
CLT_28230,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_28231,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
CLT_28232,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
CLT_28233,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
CLT_28234,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0
CLT_28235,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
CLT_28236,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
CLT_28237,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1
CLT_28238,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
CLT_28239,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
CLT_28240,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0
CLT_28241,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
CLT_28242,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
CLT_28243,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
CLT_28244,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
CLT_28245,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
CLT_28246,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_28247,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0
CLT_28248,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
CLT_28249,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
CLT_28250,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
CLT_28251,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
CLT_28252,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
CLT_28253,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
CLT_28254,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0
CLT_28255,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0
CLT_28256,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1
CLT_28257,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
CLT_28258,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
CLT_28259,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
CLT_28260,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1
CLT_28261,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
CLT_28262,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CLT_28263,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1
CLT_28264,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0
CLT_28265,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
CLT_28266,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
CLT_28267,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
CLT_28268,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
CLT_28269,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28270,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
CLT_28271,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0
CLT_28272,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
CLT_28273,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0
CLT_28274,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0
CLT_28275,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
CLT_28276,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0
CLT_28277,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0
CLT_28278,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1
CLT_28279,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
CLT_28280,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
CLT_28281,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
CLT_28282,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
CLT_28283,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
CLT_28284,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
CLT_28285,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1
CLT_28286,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
CLT_28287,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_28288,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
CLT_28289,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
CLT_28290,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CLT_28291,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0
CLT_28292,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
CLT_28293,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0
CLT_28294,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1
CLT_28295,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28296,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0
CLT_28297,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0
CLT_28298,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
CLT_28299,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CLT_28300,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
CLT_28301,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
CLT_28302,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0
CLT_28303,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
CLT_28304,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
CLT_28305,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
CLT_28306,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0
CLT_28307,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
CLT_28308,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
CLT_28309,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1
CLT_28310,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0
CLT_28311,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
CLT_28312,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
CLT_28313,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
CLT_28314,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
CLT_28315,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
CLT_28316,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
CLT_28317,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1
CLT_28318,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
CLT_28319,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
CLT_28320,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0
CLT_28321,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
CLT_28322,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
CLT_28323,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
CLT_28324,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
CLT_28325,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
CLT_28326,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
CLT_28327,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
CLT_28328,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
CLT_28329,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0
CLT_28330,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
CLT_28331,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
CLT_28332,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0
CLT_28333,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
CLT_28334,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
CLT_28335,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
CLT_28336,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
CLT_28337,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
CLT_28338,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_28339,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1
CLT_28340,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1
CLT_28341,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1
CLT_28342,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
CLT_28343,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
CLT_28344,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0
CLT_28345,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
CLT_28346,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_28347,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
CLT_28348,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
CLT_28349,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0
CLT_28350,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
CLT_28351,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0
CLT_28352,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
CLT_28353,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0
CLT_28354,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
CLT_28355,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1
CLT_28356,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
CLT_28357,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
CLT_28358,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
CLT_28359,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1
CLT_28360,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
CLT_28361,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
CLT_28362,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
CLT_28363,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
CLT_28364,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0
CLT_28365,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
CLT_28366,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
CLT_28367,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0
CLT_28368,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28369,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
CLT_28370,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
CLT_28371,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
CLT_28372,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
CLT_28373,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0
CLT_28374,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1
CLT_28375,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1
CLT_28376,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0
CLT_28377,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1
CLT_28378,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
CLT_28379,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1
CLT_28380,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
CLT_28381,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
CLT_28382,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CLT_28383,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
CLT_28384,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1
CLT_28385,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
CLT_28386,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
CLT_28387,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
CLT_28388,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
CLT_28389,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
CLT_28390,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
CLT_28391,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
CLT_28392,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1
CLT_28393,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_28394,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1
CLT_28395,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0
CLT_28396,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
CLT_28397,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
CLT_28398,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
CLT_28399,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
CLT_28400,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0
CLT_28401,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0
CLT_28402,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0
CLT_28403,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
CLT_28404,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0
CLT_28405,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1
CLT_28406,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
CLT_28407,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
CLT_28408,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
CLT_28409,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
CLT_28410,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
CLT_28411,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1
CLT_28412,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
CLT_28413,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
CLT_28414,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CLT_28415,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
CLT_28416,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
CLT_28417,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1
CLT_28418,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
CLT_28419,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
CLT_28420,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0
CLT_28421,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
CLT_28422,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
CLT_28423,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28424,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
CLT_28425,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
CLT_28426,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1
CLT_28427,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
CLT_28428,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0
CLT_28429,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
CLT_28430,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0
CLT_28431,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0
CLT_28432,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
CLT_28433,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
CLT_28434,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1
CLT_28435,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_28436,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
CLT_28437,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
CLT_28438,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
CLT_28439,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
CLT_28440,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
CLT_28441,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
CLT_28442,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
CLT_28443,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
CLT_28444,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
CLT_28445,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
CLT_28446,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
CLT_28447,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
CLT_28448,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1
CLT_28449,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1
CLT_28450,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
CLT_28451,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
CLT_28452,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
CLT_28453,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
CLT_28454,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
CLT_28455,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0
CLT_28456,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
CLT_28457,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
CLT_28458,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
CLT_28459,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
CLT_28460,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
CLT_28461,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
CLT_28462,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
CLT_28463,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
CLT_28464,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_28465,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1
CLT_28466,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0
CLT_28467,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
CLT_28468,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
CLT_28469,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
CLT_28470,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
CLT_28471,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1
CLT_28472,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_28473,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
CLT_28474,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLT_28475,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
CLT_28476,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_28477,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
CLT_28478,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
CLT_28479,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
CLT_28480,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1
CLT_28481,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
CLT_28482,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
CLT_28483,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
CLT_28484,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_28485,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0
CLT_28486,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
CLT_28487,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CLT_28488,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
CLT_28489,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1
CLT_28490,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CLT_28491,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
CLT_28492,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
CLT_28493,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
CLT_28494,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
CLT_28495,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
CLT_28496,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1
CLT_28497,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
CLT_28498,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
CLT_28499,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
CLT_28500,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1
CLT_28501,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
CLT_28502,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
CLT_28503,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
CLT_28504,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
CLT_28505,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
CLT_28506,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
CLT_28507,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
CLT_28508,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1
CLT_28509,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
CLT_28510,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0
CLT_28511,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
CLT_28512,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1
CLT_28513,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0
CLT_28514,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
CLT_28515,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1
CLT_28516,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
CLT_28517,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
CLT_28518,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
CLT_28519,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CLT_28520,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1
CLT_28521,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_28522,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0
CLT_28523,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0
CLT_28524,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
CLT_28525,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1
CLT_28526,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CLT_28527,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
CLT_28528,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
CLT_28529,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
CLT_28530,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1
CLT_28531,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
CLT_28532,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1
CLT_28533,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
CLT_28534,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
CLT_28535,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
CLT_28536,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0
CLT_28537,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CLT_28538,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
CLT_28539,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CLT_28540,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
CLT_28541,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0
CLT_28542,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0
CLT_28543,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
CLT_28544,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
CLT_28545,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
CLT_28546,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
CLT_28547,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
CLT_28548,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
CLT_28549,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1
CLT_28550,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
CLT_28551,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
CLT_28552,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1
CLT_28553,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
CLT_28554,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
CLT_28555,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0
CLT_28556,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_28557,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0
CLT_28558,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
CLT_28559,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
CLT_28560,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
CLT_28561,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1
CLT_28562,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0
CLT_28563,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
CLT_28564,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
CLT_28565,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
CLT_28566,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
CLT_28567,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
CLT_28568,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0
CLT_28569,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
CLT_28570,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
CLT_28571,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
CLT_28572,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1
CLT_28573,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
CLT_28574,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
CLT_28575,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
CLT_28576,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
CLT_28577,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
CLT_28578,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
CLT_28579,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0
CLT_28580,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
CLT_28581,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1
CLT_28582,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0
CLT_28583,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
CLT_28584,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
CLT_28585,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
CLT_28586,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
CLT_28587,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
CLT_28588,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
CLT_28589,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
CLT_28590,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0
CLT_28591,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CLT_28592,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1
CLT_28593,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
CLT_28594,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1
CLT_28595,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1
